행정동코드,시도명,시군구명,읍면동명,생성일자,말소일자
1154551500,서울특별시,금천구,가산동민원분소,19950301,20060123
1154561000,서울특별시,금천구,독산제1동,19950301,
1154561500,서울특별시,금천구,독산제1동분소,19950301,20060123
1154562000,서울특별시,금천구,독산제2동,19950301,
1154563000,서울특별시,금천구,독산제3동,19950301,
1154564000,서울특별시,금천구,독산제4동,19950301,
1154565000,서울특별시,금천구,독산본동,19950301,20080101
1154566000,서울특별시,금천구,시흥본동,19950301,20080101
1154567000,서울특별시,금천구,시흥제1동,19950301,
1154568000,서울특별시,금천구,시흥제2동,19950301,
1154569000,서울특별시,금천구,시흥제3동,19950301,
1154570000,서울특별시,금천구,시흥제4동,19950301,
1154571000,서울특별시,금천구,시흥제5동,19950301,
1156000000,서울특별시,영등포구,,19880423,
1156051000,서울특별시,영등포구,영등포제1동,19880423,20080901
1156051500,서울특별시,영등포구,영등포본동,20080901,
1156052000,서울특별시,영등포구,영등포제2동,19880423,20080901
1156053000,서울특별시,영등포구,영등포제3동,19880423,20080901
1156053500,서울특별시,영등포구,영등포동,20080901,
1156054000,서울특별시,영등포구,여의동,19880423,
1156055000,서울특별시,영등포구,당산제1동,19880423,
1156056000,서울특별시,영등포구,당산제2동,19880423,
1156057000,서울특별시,영등포구,도림제1동,19880423,20080901
1156058000,서울특별시,영등포구,도림제2동,19880423,20080901
1156058500,서울특별시,영등포구,도림동,20080901,
1156059000,서울특별시,영등포구,문래제1동,19880423,20080901
1156060000,서울특별시,영등포구,문래제2동,19880423,20080901
1156060500,서울특별시,영등포구,문래동,20080901,
1156061000,서울특별시,영등포구,양평제1동,19880423,
1156062000,서울특별시,영등포구,양평제2동,19880423,
1156063000,서울특별시,영등포구,신길제1동,19880423,
1156064000,서울특별시,영등포구,신길제2동,19880423,20080901
1156065000,서울특별시,영등포구,신길제3동,19880423,
1156066000,서울특별시,영등포구,신길제4동,19880423,
1156067000,서울특별시,영등포구,신길제5동,19880423,
1156068000,서울특별시,영등포구,신길제6동,19880423,
1156069000,서울특별시,영등포구,신길제7동,19880423,
1156070000,서울특별시,영등포구,대림제1동,19880423,
1156071000,서울특별시,영등포구,대림제2동,19880423,
1156072000,서울특별시,영등포구,대림제3동,19880423,
1159000000,서울특별시,동작구,,19880423,
1159051000,서울특별시,동작구,노량진제1동,19880423,
1159052000,서울특별시,동작구,노량진제2동,19880423,
1159053000,서울특별시,동작구,상도제1동,19880423,
1159054000,서울특별시,동작구,상도제2동,19880423,
1159055000,서울특별시,동작구,상도제3동,19880423,
1159056000,서울특별시,동작구,상도제4동,19880423,
1159056100,서울특별시,동작구,상도제5동,19880423,20080201
1159057000,서울특별시,동작구,본동,19880423,20080901
1159058000,서울특별시,동작구,흑석제1동,19880423,20080201
1159059000,서울특별시,동작구,흑석제2동,19880423,20080201
1159060000,서울특별시,동작구,흑석제3동,19880423,20080201
1159060500,서울특별시,동작구,흑석동,20080201,
1159061000,서울특별시,동작구,동작동,19880423,20080901
1159062000,서울특별시,동작구,사당제1동,19880423,
1159063000,서울특별시,동작구,사당제2동,19880423,
1159064000,서울특별시,동작구,사당제3동,19880423,
1159065000,서울특별시,동작구,사당제4동,19880423,
1159065100,서울특별시,동작구,사당제5동,19920701,
1159066000,서울특별시,동작구,대방동,19880423,
1159067000,서울특별시,동작구,신대방제1동,19880423,
1159068000,서울특별시,동작구,신대방제2동,19880423,
1162000000,서울특별시,관악구,,19880423,
1162051000,서울특별시,관악구,봉천본동,19880423,20080901
1162052000,서울특별시,관악구,봉천제1동,19880423,20080901
1162052500,서울특별시,관악구,보라매동,20080901,
1162053000,서울특별시,관악구,봉천제2동,19880423,20080901
1162054000,서울특별시,관악구,봉천제3동,19880423,20080901
1162054500,서울특별시,관악구,청림동,20080901,
1162055000,서울특별시,관악구,봉천제4동,19880423,20080901
1162056000,서울특별시,관악구,봉천제5동,19880423,20080901
1162056500,서울특별시,관악구,성현동,20080901,
1162057000,서울특별시,관악구,봉천제6동,19880423,20080901
1162057500,서울특별시,관악구,행운동,20080901,
1162058000,서울특별시,관악구,봉천제7동,19880423,20080901
1162058500,서울특별시,관악구,낙성대동,20080901,
1162059000,서울특별시,관악구,봉천제8동,19880423,20080901
1162059500,서울특별시,관악구,청룡동,20080901,
1162060000,서울특별시,관악구,봉천제9동,19880423,20080901
1162060500,서울특별시,관악구,은천동,20080901,
1162061000,서울특별시,관악구,봉천제10동,19880423,20080901
1162061500,서울특별시,관악구,중앙동,20080901,
1162062000,서울특별시,관악구,봉천제11동,19880423,20080901
1162062500,서울특별시,관악구,인헌동,20080901,
1162063000,서울특별시,관악구,남현동,19880423,
1162064000,서울특별시,관악구,신림본동,19880423,20080901
1162064500,서울특별시,관악구,서원동,20080901,
1162065000,서울특별시,관악구,신림제1동,19880423,20080901
1162065500,서울특별시,관악구,신원동,20080901,
1162066000,서울특별시,관악구,신림제2동,19880423,20080901
1162066500,서울특별시,관악구,서림동,20080901,
1162067000,서울특별시,관악구,신림제3동,19880423,20080901
1162068000,서울특별시,관악구,신림제4동,19880423,20080901
1162068500,서울특별시,관악구,신사동,20080901,
1162069000,서울특별시,관악구,신림제5동,19880423,20080901
1162069500,서울특별시,관악구,신림동,20080901,
1162070000,서울특별시,관악구,신림제6동,19880423,20080901
1162071000,서울특별시,관악구,신림제7동,19880423,20080901
1162071500,서울특별시,관악구,난향동,20080901,
1162072000,서울특별시,관악구,신림제8동,19880423,20080901
1162072500,서울특별시,관악구,조원동,20080901,
1162073000,서울특별시,관악구,신림제9동,19880423,20080901
1162073500,서울특별시,관악구,대학동,20080901,
1162074000,서울특별시,관악구,신림제10동,19880423,20080901
1162074500,서울특별시,관악구,삼성동,20080901,
1162075000,서울특별시,관악구,신림제11동,19880423,20080901
1162076000,서울특별시,관악구,신림제12동,19880423,20080901
1162076500,서울특별시,관악구,미성동,20080901,
1162077000,서울특별시,관악구,신림제13동,19920701,20080901
1162077500,서울특별시,관악구,난곡동,20080901,
1165000000,서울특별시,서초구,,19880423,
1165001100,서울특별시,서초구,도곡동,19880423,19880630
1165050100,서울특별시,서초구,도곡동,19880423,19880831
1165051000,서울특별시,서초구,서초1동,19880423,
1165052000,서울특별시,서초구,서초2동,19880423,
1165053000,서울특별시,서초구,서초3동,19890427,
1165053100,서울특별시,서초구,서초4동,19910907,
1165054000,서울특별시,서초구,잠원동,19880423,
1165055000,서울특별시,서초구,반포본동,19880423,
1165056000,서울특별시,서초구,반포1동,19880423,
1165057000,서울특별시,서초구,반포2동,19880423,
1165058000,서울특별시,서초구,반포3동,19880423,
1165058100,서울특별시,서초구,반포4동,19890901,
1165059000,서울특별시,서초구,방배본동,19880423,
1165060000,서울특별시,서초구,방배1동,19880423,
1165061000,서울특별시,서초구,방배2동,19880423,
1165062000,서울특별시,서초구,방배3동,19880423,
1165062100,서울특별시,서초구,방배4동,19910907,
1165063000,서울특별시,서초구,도곡제1동,19880701,19881231
1165064000,서울특별시,서초구,도곡제2동,19880701,19881231
1165065000,서울특별시,서초구,양재동,19880423,19890101
1165065100,서울특별시,서초구,양재1동,19920701,
1165065200,서울특별시,서초구,양재2동,19920701,
1165066000,서울특별시,서초구,내곡동,19880423,
1168000000,서울특별시,강남구,,19880423,
1168001100,서울특별시,강남구,압구정동,19880423,19880630
1168050100,서울특별시,강남구,압구정동,19880423,19880831
1168050200,서울특별시,강남구,청담동,19880423,19880630
1168051000,서울특별시,강남구,신사동,19880423,
1168052000,서울특별시,강남구,논현동,19880423,19921001
1168052100,서울특별시,강남구,논현1동,19921001,
1168053000,서울특별시,강남구,학동,19880423,19921001
1168053100,서울특별시,강남구,논현2동,19921001,
1168054000,서울특별시,강남구,압구정제1동,19880701,20090301
1168054500,서울특별시,강남구,압구정동,20090301,
1168055000,서울특별시,강남구,압구정제2동,19880701,20090301
1168056000,서울특별시,강남구,청담제1동,19880701,20090301
1168056500,서울특별시,강남구,청담동,20090301,
1168057000,서울특별시,강남구,청담제2동,19880701,20090301
1168058000,서울특별시,강남구,삼성1동,19880423,
1168059000,서울특별시,강남구,삼성2동,19880423,
1168060000,서울특별시,강남구,대치1동,19880423,
1168061000,서울특별시,강남구,대치2동,19880423,
1168062000,서울특별시,강남구,대치제3동,19880423,20090301
1168063000,서울특별시,강남구,대치4동,19880701,
1168064000,서울특별시,강남구,역삼1동,19880423,
1168065000,서울특별시,강남구,역삼2동,19880423,
1168065500,서울특별시,강남구,도곡1동,19890101,
1168065600,서울특별시,강남구,도곡2동,19890101,
1168066000,서울특별시,강남구,개포1동,19880423,
1168067000,서울특별시,강남구,개포2동,19880423,
1168067500,서울특별시,강남구,개포3동,20221223,
1168068000,서울특별시,강남구,개포제3동,19880423,20090301
1168069000,서울특별시,강남구,개포4동,19880701,
1168070000,서울특별시,강남구,세곡동,19880423,
1168071000,서울특별시,강남구,일원동,19880423,19921001
1168071500,서울특별시,강남구,일원동분소,19880423,19910806
1168072000,서울특별시,강남구,일원본동,19921001,
1168073000,서울특별시,강남구,일원1동,19921001,
1168074000,서울특별시,강남구,일원2동,19921001,20221223
1168075000,서울특별시,강남구,수서동,19921001,
1171000000,서울특별시,송파구,,19880423,
1171050100,서울특별시,송파구,송파동,19880423,19880831
1171051000,서울특별시,송파구,풍납1동,19880423,
1171052000,서울특별시,송파구,풍납2동,19880423,
1171053000,서울특별시,송파구,거여동,19880423,19920701
1171053100,서울특별시,송파구,거여1동,19920701,
1171053200,서울특별시,송파구,거여2동,19920701,
1171054000,서울특별시,송파구,마천1동,19880423,
1171055000,서울특별시,송파구,마천2동,19880423,
1171056000,서울특별시,송파구,방이동,19880423,19920701
1171056100,서울특별시,송파구,방이1동,19920701,
1171056200,서울특별시,송파구,방이2동,19920701,
1171056500,서울특별시,송파구,방이동분소,19880423,19890531
1171056600,서울특별시,송파구,오륜동,19890601,
1171057000,서울특별시,송파구,오금동,19880423,
1171058000,서울특별시,송파구,송파1동,19880501,
1171059000,서울특별시,송파구,송파2동,19880501,
