시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
S10,경상남도교육청,창원시,교습소,3000014665,고운수학교습소,20151112,20151112,개원,        ,99991231,21,2,입시.검정 및 보습,보통교과,초등60-2,보통교과,"초등60-2:112000, 초등60-3:165000, 초등60-4:215000, 초등80-3:215000, 초등80-4:290000, 중등90-2:170000, 중등90-4:335000, 중등120-2:225000, 중등120-3:312000, 고등90-3:310000, 고등120-2:275000, 고등120-3:410000, 초등80-2:150000, 중등90-3:250000, 중등180-2:312000, 고등160-1:185000",Y,N,경상남도 창원시 성산구 삼정자로 81,", 212호 (성주동, 유니온빌리지)",51470,null,20250907
S10,경상남도교육청,창원시,교습소,3000020819,고은피아노교습소,20220302,20220302,개원,        ,99991231,12,3,예능(대),예능(중),피아노(바이엘),음악,"피아노(바이엘):160000, 피아노(체르니 100):170000, 피아노(체르니 30):180000, 피아노(입시반):200000",Y,N,경상남도 창원시 성산구 반지로32번길 15,", 1층일부 (반지동, 목민교육원)",51420,null,20250420
S10,경상남도교육청,창원시,교습소,11190,고흐미술교습소,20070514,20070514,개원,        ,99991231,64,8,예능(대),예능(중),,미술,"미술(초급B):11000, 미술(초급A):130000, 미술(중급A):110000, 미술(중급B):50000, 미술(중급C):90000",Y,N,경상남도 창원시 마산합포구 월영마을로 54,", 201호 (월영동, 현대아파트)",51773,055-245-3194,20250223
S10,경상남도교육청,창원시,교습소,3000021674,공감수학교습소,20230217,20230217,개원,        ,99991231,72,8,입시.검정 및 보습,보통교과,수학(초등A(초급)),보통교과,"수학(초등A(초급)):180000, 수학(초등B(초급)):150000, 수학(초등A(중급)):200000, 수학(초등B(중급)):180000, 수학(초등(고급)):250000, 수학(초등(특강):50000, 수학(중등A):250000, 수학(중등B):250000, 수학(중등(특강)):60000, 고등:300000",Y,N,경상남도 창원시 의창구 중동로 46,", 125호 (중동, 창원중동유니시티1단지 상가2동)",51382,null,20240121
S10,경상남도교육청,창원시,교습소,3000021493,공감영어교습소,20221210,20221210,개원,        ,99991231,20,9,입시.검정 및 보습,보통교과,영어/중등C,보습,"영어/중등C:295000, 영어/고등C:419000, 영어/고등B:419000, 영어/고등A:349000, 영어/고등D:174500, 영어/중등기초A:275000, 영어/중등기초B:344000, 영어/중등A:354000, 영어/중등B:324000",Y,N,경상남도 창원시 의창구 중동중앙로 47,(중동)어반브릭스 TOWER 1304호,51382,,20250323
S10,경상남도교육청,창원시,교습소,3000014611,공룡미술교습소,20151029,20151029,개원,        ,99991231,32,8,예능(대),예능(중),초등 주5,미술,"초등 주5:130000, 초등 주4:120000, 초등 주3:110000, 초등 주2:90000, 초등 주1:70000, 중등 주2:150000, 중등 주1:100000",Y,N,경상남도 창원시 성산구 가양로 97,", 305호 (남양동, 위드파크아파트)",51480,055-261-1225,20250907
S10,경상남도교육청,창원시,교습소,3000018530,공부하기좋은날영어교습소,20190620,20190620,개원,        ,99991231,60,6,입시.검정 및 보습,보통교과,Class 5,보습,"Class 5:280000, Reading Club:60000, Public Speaking Club:60000, Class 1:180000, Class 2:200000, Class 3:220000, Class 4:250000",Y,N,경상남도 창원시 마산합포구 현동8길 5,", 1층 일부 (현동)",51778,,20240303
S10,경상남도교육청,창원시,교습소,7150,공부하는아이들영어교습소,20040730,20040730,개원,        ,99991231,24,9,입시.검정 및 보습,보통교과,,보습,"영어/중등단과(주4회):220000, 영어/고등단과(주3회):280000, 영어/고등1학년(주말반):280000, 영어/고등2학년(주말반):280000, 영어/고등3학년(주말반):300000, 영어(중등):250000, 영어(고등1,2학년):300000, 영어(고등3학년):350000",Y,N,경상남도 창원시 마산회원구 양덕서로 47,", 315호 (양덕동, 메트로스퀘어5)",51317,055-255-8599,20231018
S10,경상남도교육청,창원시,교습소,3000019163,과학사랑과학교습소,20200303,20200303,개원,        ,99991231,44,4,입시.검정 및 보습,보통교과,초등과학A,보통교과,"초등과학A:140000, 초등과학B:210000, 초등과학C:230000, 중등과학A:236000, 중등과학B:265000, 중등과학C:310000, 중등과학D:177000, 고등과학A:230000, 고등과학B:279000, 고등과학C:256000, 고등과학D:314000",Y,N,경상남도 창원시 의창구 중동로 59,", 211호 (중동, 창원중동유니시티3단지)",51382,,20231018
S10,경상남도교육청,창원시,교습소,3000013736,곽쌤영어교습소,20141208,20141208,개원,        ,99991231,28,7,입시.검정 및 보습,보통교과,,보습,"초등A:18000, 초등B:190000, 중등:220000, 고등:280000",Y,N,경상남도 창원시 마산합포구 심온길 98,", 1층 (자산동)",51258,055-245-6779,20241215
S10,경상남도교육청,창원시,교습소,3000032649,곽택은음악교습소,20250728,20250728,개원,        ,        ,0,9,예능(대),,,, ,Y, ,경상남도 창원시 의창구 북면 무동서로 76,2-201호(창원 무동 STX KAN 1차아파트),51106,010-7997-5692,20250817
S10,경상남도교육청,창원시,교습소,3000012172,관악수학교습소,20130329,20130329,개원,        ,99991231,40,8,입시.검정 및 보습,보통교과,수학(중등),보습, ,Y,N,경상남도 창원시 의창구 의안로8번길 12,", 2층 전체 (소답동)",51199,,20231018
S10,경상남도교육청,창원시,교습소,3000017960,관악인수학교습소,20181211,20181211,개원,        ,99991231,54,6,입시.검정 및 보습,보통교과,초등교과수학A,보습,"초등교과수학A:180000, 초등교과수학B:250000, 중등교과수학A:260000, 중등교과수학B:280000, 중등교과수학C:350000, 고등교과수학A:300000, 고등교과수학B:300000, 고등교과수학C:350000, 고등교과수학D:400000",Y,N,경상남도 창원시 성산구 외동반림로 156,"(용호동,용지 더샵 레이크파크)",51438,,20250420
S10,경상남도교육청,창원시,교습소,3000030222,교방독서논술교습소,20240520,20240520,개원,        ,        ,0,9,입시.검정 및 보습,보통교과,독서논술A,보습,"독서논술A:160000, 독서논술B:180000, 독서논술C:200000, 독서논술D:220000, 독서논술E:220000",Y, ,경상남도 창원시 마산합포구 교방서2길 29,", 2층(교방동)",51277,,20250316
S10,경상남도교육청,창원시,교습소,3000015740,구암해법수학교습소,20161104,20161104,개원,        ,99991231,45,9,입시.검정 및 보습,보통교과,수학/초등,보습,"수학/초등:170000, 수학/중등:220000, 수학/고등:250000",Y,N,경상남도 창원시 마산회원구 구암남14길 8,", 구암대동타운주상가 221호, 222호 (구암동)",51350,,20231018
S10,경상남도교육청,창원시,교습소,3000019925,국어의바람국어교습소,20210308,20210308,개원,        ,99991231,21,7,입시.검정 및 보습,보통교과,중등3,보습,"중등3:220000, 중등4:230000, 고등1:230000, 고등2:240000, 고등3:250000, 초등1:160000, 중등1:150000, 중등2:160000",Y,N,경상남도 창원시 의창구 중동로 46,", 상가1동 207호 (중동, 창원중동유니시티1단지)",51382,null,20241215
S10,경상남도교육청,창원시,교습소,3000032141,국어의발견국어교습소,20241120,20241120,개원,        ,        ,0,7,입시.검정 및 보습,,,, ,Y, ,경상남도 창원시 진해구 안청남로 29-1,", 205호(용원동, 일신님 상가1동)",51606,,20241124
S10,경상남도교육청,창원시,교습소,3000021028,권샘수학교습소,20220526,20220526,개원,        ,99991231,27,9,입시.검정 및 보습,보통교과,초등수학1,보습,"초등수학1:140000, 초등수학2:120000, 중등수학:190000, 고등수학:200000",Y,N,경상남도 창원시 의창구 북면 동곡로 35,", 204호 (북면, 창원무동휴먼빌아파트(2단지))",51106,,20231018
S10,경상남도교육청,창원시,교습소,3000015516,권쌤영어교습소,20160808,20160808,개원,        ,99991231,18,8,입시.검정 및 보습,보통교과,,보습, ,Y,N,경상남도 창원시 진해구 충장로 143,", 2층전체 (여좌동)",51694,,20231018
S10,경상남도교육청,창원시,교습소,3000020291,그라바아트클래스가음정점미술교습소,20210812,20210812,개원,        ,99991231,10,5,예능(대),예능(중),미술(퍼포먼스미술A),미술,"미술(퍼포먼스미술A):120000, 미술(퍼포먼스미술B):100000",Y,N,경상남도 창원시 성산구 대암로 36,", 5층 5-4호 (남양동, 한성종합상가)",51484,,20231018
S10,경상남도교육청,창원시,교습소,3000011035,그리다미술교습소,20111230,20111230,개원,        ,99991231,45,5,예능(대),예능(중),초급,미술,"초급:100000, 초급:80000, 초급:70000, 중급:110000, 중급:90000, 중급:80000, 고급1:120000, 고급:100000, 고급2:85000",Y,N,경상남도 창원시 성산구 안민로101번길 28,", B상가 301호 (안민동, 안민청솔마을대동아파트)",51551,055-275-9190,20250420
S10,경상남도교육청,창원시,교습소,3000017806,그린아이미술교습소,20181004,20181004,개원,        ,99991231,32,8,예능(대),예능(중),미술(중급(주1회)),미술,"미술(중급(주1회)):90000, 미술(중급(주2회)):110000, 미술(고급(주3회)):130000, 미술(고급(주5회)):150000",Y,N,경상남도 창원시 의창구 북면 동전로 86,", 205호 (북면, 창원 감계 힐스테이트 1차 근린생활시설동)",51111,null,20250420
S10,경상남도교육청,창원시,교습소,3000019017,그림숲미술교습소,20200109,20200109,개원,        ,99991231,54,9,예능(대),예능(중),,미술,"미술A:155000, 미술B:13000, 미술C:110000, 미술D:80000",Y,N,경상남도 창원시 마산합포구 현동1길 8,", 상가동 116호 (현동, 중흥에스클래스프라디움3차)",51777,,20250302
S10,경상남도교육청,창원시,교습소,3000016999,그림아트스튜디오미술교습소,20171212,20171212,개원,        ,99991231,36,9,예능(대),예능(중),미술5,미술,"미술5:150000, 체험특강:30000, 미술1:120000, 미술2:140000, 미술3:160000, 미술4:180000",Y,N,경상남도 창원시 성산구 가음정로43번길 1,", 503호 (가음동,가음정빌딩)",51510,055-261-5007,20241117
S10,경상남도교육청,창원시,교습소,3000021444,그림아트스튜디오창원유니시티원미술교습소,20221122,20221122,개원,        ,99991231,54,8,예능(대),예능(중),미술(미술1),미술,"미술(미술1):130000, 미술(미술2):190000, 미술(미술3):88000, 미술(미술4):130000, 미술(미술5):66000, 미술(미술6(유치부)):130000, 미술(미술7(유치부)):130000, 미술(미술8(중등부)):177000, 미술(미술9(중등부)):266000",Y,N,경상남도 창원시 의창구 중동로 46,", 유니시티1단지 상가2동 126호 (중동, 창원중동유니시티1단지)",51382,null,20250420
S10,경상남도교육청,창원시,교습소,2000003691,그림이야기미술교습소,19990824,19990824,개원,        ,99991231,24,8,예능(대),예능(중),초등(중급),미술, ,Y,N,경상남도 창원시 성산구 안민로101번길 27,", 11동 202호 (안민동, 안민청솔마을대동아파트)",51551,055-284-7755,20231018
S10,경상남도교육청,창원시,교습소,3000030086,글길논술교습소,20240318,20240318,개원,        ,        ,0,6,입시.검정 및 보습,보통교과,초등논술A,보습,"초등논술A:86000, 초등논술B:172000, 중등논술A:88000, 중등논술B:177000",Y, ,경상남도 창원시 성산구 가양로124번길 13,X-MALL 302호(대방동),51465,,20250302
S10,경상남도교육청,창원시,교습소,3000016376,글노리터독서논술교습소,20170530,20170530,개원,        ,99991231,18,9,입시.검정 및 보습,보통교과,,보습·논술,"초등논술A:100000, 초등논술B:50000, 초등논술C:100000, 초등논술D:150000, 중등논술A:150000, 중등논술B:50000",Y,N,경상남도 창원시 진해구 충장로657번길 20,", 505호 (장천동)",51628,null,20240609
S10,경상남도교육청,창원시,교습소,3000021800,기타치다기타교습소,20230327,20230327,개원,        ,99991231,18,9,예능(대),예능(중),"기타(초,중,고등학생)",음악,"기타(초,중,고등학생):120000, 기타(성인):120000",Y,N,경상남도 창원시 진해구 냉천로107번길 22,", 105호 (석동, 벚꽃그린빌 주공4단지 상가동)",51594,,20240616
S10,경상남도교육청,창원시,교습소,3000016356,기타홀릭뮤직아카데미음악교습소,20170522,20170522,개원,        ,99991231,130,9,예능(대),예능(중),음악(학생-정규A1),음악,"음악(학생-정규A1):140000, 음악(학생-정규A2):140000, 음악(학생-정규B1):160000, 음악(학생-정규B2):160000, 음악(학생-취미A1):100000, 음악(학생-취미A2):120000, 음악(학생-심화 ):200000, 음악(일반-정규A1):150000, 음악(일반-정규A2):150000, 음악(일반-정규B1):160000, 음악(일반-정규B2):160000, 음악(일반-정규C1):180000, 음악(일반-정규C2):180000, 음악(일반-특강A1):120000, 음악(일반-특강A2):120000, 음악(일반-특강B1):100000, 음악(일반-특강B2):100000, 음악(일반-특강C):80000, 음악(일반-심화A):200000, 음악(일반-심화B):250000, 음악(일반-전문A1):300000, 음악(일반-전문A2):300000",Y,N,경상남도 창원시 성산구 가양로124번길 5-3,", 301호 (대방동)",51465,null,20250420
S10,경상남도교육청,창원시,교습소,3000032207,기탄사고력교실국어교습소,20241223,20241223,개원,        ,        ,0,0,입시.검정 및 보습,보통교과,국어말하기A ,보통교과,"국어말하기A :130000, 국어말하기B:150000, 초등논술:160000, 독서논술A:170000, 독서논술B:190000, 초등국어A:210000, 초등국어B:230000",Y, ,경상남도 창원시 의창구 북면 무동로226번길 8,북면무동그랜드빌딩 602호,51106,,20250420
S10,경상남도교육청,창원시,교습소,3000032009,기탄사고력교실합성롯데수학교습소,20240905,20240905,개원,        ,        ,0,5,입시.검정 및 보습,보통교과,초등수학A,보습,"초등수학A:190000, 초등수학B:230000",Y, ,경상남도 창원시 마산회원구 합성북16길 197,",127호(합성동,롯데캐슬더퍼스트상가동)",51208,,20250420
S10,경상남도교육청,창원시,교습소,3000019999,기탄사고력논술교습소,20210407,20210407,개원,        ,99991231,35,5,입시.검정 및 보습,보통교과,논술 초등반(주2회),보습,"논술 초등반(주2회):97000, 논술 초등반(주4회):190000",Y,N,경상남도 창원시 진해구 풍호로 68,", 105호 (풍호동,한림리츠빌상가)",51643,null,20250420
